Case,CL,CD,Cp_1,Cp_2,Cp_3,Cp_4,Cp_5,Cp_6,Cp_7,Cp_8,Cp_9
AOA_-20_GUST_20,-0.13033525247383293,0.004062756334637059,-1.5659193405013263,-0.6972498084581845,0.11180122372641024,0.3036406115121444,0.6892639217764429,-0.048103866403576286,-0.23189916982182954,-0.21777921349982968,-0.22320135301304597
AOA_-20_GUST_20,-0.11473967590274899,-0.004617998581260072,-1.5116324850581462,-0.5176750624675261,0.2570182753937493,0.4459274981196484,0.7908131589241186,-0.05765076892923067,-0.19553895624044676,-0.10726550229813722,-0.02373034472231761
AOA_-20_GUST_20,-0.06743834986252684,0.010832746423416329,-1.5817976171605477,-0.5529805902307189,0.22132818191444908,0.4428601039959312,0.7736649855965224,-0.18534378757729908,-0.2820964466799743,-0.14150048776568375,-0.010181094179877826
AOA_-20_GUST_20,-0.04790970949837695,0.016243749598753573,-1.5377500981986512,-0.5844877839269933,0.18124700359906518,0.4368778103104615,0.7632914116469336,-0.31827011927222676,-0.3719968059957525,-0.18032495348132982,-0.0046954291435698115
AOA_-20_GUST_20,-0.0960635911150703,-0.004771535085810963,-1.43117294405582,-0.6009627319883184,0.14980337598362606,0.42653085145402814,0.7497395474822409,-0.463433340638337,-0.4846270854119724,-0.25031618165184155,-0.03157420367191084
AOA_-20_GUST_20,-0.23993422391012276,-0.069870853189081,-1.1197692402357242,-0.43881456564561705,0.2589225236978861,0.5209006916804082,0.8251231932570439,-0.5455285254420645,-0.5357890327652833,-0.25187304687861783,0.04016251364608061
AOA_-20_GUST_20,-0.3465804393827929,-0.10155192669906694,-1.2269645936282014,-0.6146824659752652,0.10041155743210112,0.4076278922239974,0.7130549329909517,-0.8119280242982752,-0.7835877075284373,-0.5009801923121531,-0.2040449243512411
AOA_-20_GUST_20,-0.5099885930667684,-0.16518945659726547,-1.1359046628633185,-0.5930858172974647,0.0979129932925561,0.40861324674297816,0.6990226740921954,-0.9869577139167438,-0.9419188297288879,-0.6510566719462165,-0.31195441032941124
AOA_-20_GUST_20,-0.6413529938838393,-0.21432421324737816,-1.0989108242374208,-0.5938584740722904,0.08004105078739963,0.4032694588564203,0.6999388397649626,-1.1086994094674474,-1.0693262198847902,-0.7947358291103284,-0.4250225607670945
AOA_-20_GUST_20,-0.6821279326706585,-0.22718469409795616,-1.127613373740229,-0.6314585791621992,0.024629309974596707,0.37350015093455474,0.6791474254172801,-1.07229969990223,-1.098366821712157,-0.8834894084507694,-0.517289088776157
AOA_-20_GUST_20,-0.6485203185009943,-0.21852702932084625,-1.0245403956027477,-0.5542705954026889,0.04522214974715285,0.3780827147137229,0.7974396808878875,-0.7492047461784365,-0.929966626741553,-0.7766838374943614,-0.45523895025836647
AOA_-20_GUST_20,-0.5155984502881658,-0.1481487167329836,-1.336566335610635,-0.844869232085542,-0.2539960948912539,0.03223516930063742,0.8982029551482317,-0.568410757495626,-0.9755002251833479,-0.8607589436830134,-0.7327375345572145
AOA_-20_GUST_20,-0.4256908730633615,-0.10266007529525001,-1.4104767087892394,-0.9308562450305937,-0.4214716768000559,-0.1899487617407992,1.1450459993194069,-0.29954438109863857,-0.9477102903829313,-0.8253875742762242,-0.8485895722888476
AOA_-20_GUST_20,-0.334418720540733,-0.05430722858437823,-1.4825300192564896,-1.0211581022924063,-0.588264107814182,-0.3844003413000071,1.3266324722624963,-0.04409631815294937,-0.883903533553574,-0.800154649506356,-0.9221249805796108
AOA_-20_GUST_20,-0.2070162922837738,0.006401608514701322,-1.559399941137192,-1.1470103612723723,-0.7311073883383661,-0.5994100975096996,1.4444519383649916,0.259534895193152,-0.7694307364417365,-0.7541326545432605,-0.8944537952101841
AOA_-20_GUST_20,-0.006776295365438371,0.09337131836485653,-1.6682646687357114,-1.3174819682673569,-0.9321466795946447,-0.8822924275283195,1.5319131059888025,0.6330957617078342,-0.593651750505583,-0.6513230806260345,-0.7812984883958538
AOA_-20_GUST_20,0.2357914012286372,0.19010254021122777,-1.766653137277431,-1.4373945876434364,-1.1543650519277944,-1.1975403781916905,1.5742177759797524,1.011803536399211,-0.3603846573663615,-0.5147193068164475,-0.6244030788646718
AOA_-20_GUST_20,0.5304359598816855,0.2926153492947809,-1.875540431759586,-1.5595206430638395,-1.402129197633898,-1.4987459099014864,1.5212374899926047,1.3637317773727666,-0.10827125142659029,-0.3405886223708056,-0.4372322258812683
AOA_-20_GUST_20,0.8930640916196998,0.40605011512602296,-1.9974460543421566,-1.7184869597439372,-1.7064396131099566,-1.8899576127131206,1.294332767272767,1.6581422945621032,0.20180109244055247,-0.145690866354564,-0.23821145168943936
AOA_-20_GUST_20,1.2670060994489967,0.5151936783681095,-2.108889622098292,-1.8990379967454754,-2.053599928758104,-2.2944793167254236,1.0016360600939525,1.8840396601642264,0.5172395580390575,0.03859698959095569,-0.06150612339159979
AOA_-20_GUST_20,1.599627255878624,0.5903010889589547,-2.007023840205238,-1.9132065433057723,-2.288479294785013,-2.542191501997654,0.7451412944021532,2.136189216476791,0.9353341647534432,0.35362294017261947,0.2562413485265883
AOA_-20_GUST_20,1.9205149356324966,0.6817283199582317,-2.2838454732933418,-2.2669568579175445,-2.816306963121475,-2.947683702087623,0.2073345554140593,2.090137877186378,1.1196507312549573,0.3939421026878771,0.1894354255999115
AOA_-20_GUST_20,2.1640227230284417,0.7350716479938814,-2.2865298323545042,-2.4245754388234753,-3.1869917380809665,-3.150090027547946,-0.28905853326226105,2.1304523499943993,1.3775197735794438,0.5818714584276499,0.2828122849988155
AOA_-20_GUST_20,2.3773428739083244,0.7818687403245006,-2.2702407272682956,-2.6291803765123363,-3.4696052550731844,-3.3010641890852606,-0.7536278157572882,2.119956959117132,1.5942252006195063,0.7593842068039232,0.3586694868395382
AOA_-20_GUST_20,2.5706744203303473,0.8246277038065853,-2.226102844749701,-2.949008632544623,-3.7148278017647347,-3.41431841012878,-1.2146818020202506,2.0584181591155004,1.7651625704217366,0.9337846443638644,0.4127248159394843
AOA_-20_GUST_20,2.715893101753133,0.8467086453718452,-1.9752690254788963,-3.2128029671383613,-3.75345587427177,-3.3474234019072244,-1.518095466551668,2.053064526029505,1.9756702726822832,1.2105186228295794,0.6158356761014749
AOA_-20_GUST_20,2.888659436533176,0.9038170739726469,-2.0985068096402353,-3.9080465219847254,-4.014120036030677,-3.433544413073252,-1.9777095517711172,1.8165899844741966,1.9424398266158247,1.2076266192309002,0.495774015116479
AOA_-20_GUST_20,3.0704920659797836,0.9536499300620479,-2.0374206811964446,-4.55935302671079,-4.088912565475434,-3.4387777293721578,-2.3187737720973405,1.6555675916341555,1.992787294315713,1.3252890015321261,0.5705247133626284
AOA_-20_GUST_20,3.2385122334794114,0.9994472880111059,-1.9841205154515231,-5.182517354803359,-4.148830967927479,-3.4593546399855994,-2.5954700100182926,1.4869104017871884,2.006460980560077,1.4138702712064903,0.6586428230749187
AOA_-20_GUST_20,3.3715132216988297,1.034798290974116,-1.9460307993004227,-5.643894292100674,-4.202527760396617,-3.4492649558539714,-2.838346965556388,1.3165291905036578,1.9919028960595018,1.471491840856658,0.7440185605922814
AOA_-20_GUST_20,3.4510013307819136,1.043445931464534,-1.7594235160206653,-5.7314874405140905,-4.068737206303462,-3.3184990923645463,-2.9615014088355625,1.249913382965559,2.069876589639408,1.6382616489742639,0.9819178802494923
AOA_-20_GUST_20,3.532583574303871,1.0788964220379509,-2.0232128188862784,-5.922639948510939,-4.175235722703831,-3.4354178667775432,-3.2219809113253786,1.0214332813374374,1.9214677504577014,1.5166153849947062,0.8606981848016488
AOA_-20_GUST_20,3.578012665688871,1.0930822212066638,-2.164167715782176,-5.791902229631397,-4.112618865728126,-3.4308561728643037,-3.3423128278104377,0.9143612466530503,1.8937283623467085,1.5360435178771614,0.9160497510857566
AOA_-20_GUST_20,3.612203515655376,1.1087870388996703,-2.4007302755971236,-5.528549755582436,-4.039344293369628,-3.385660118571985,-3.4040049517763147,0.8425115144966476,1.8754103062909955,1.5503524059050702,0.9591270530223935
AOA_-20_GUST_20,3.653092755760715,1.1343292108827536,-2.7532570885801313,-5.2704673918930975,-3.9533854224514955,-3.3071462121218977,-3.3902485654072443,0.8018447931011273,1.8599581654537265,1.5548007552558891,0.9804419748480933
AOA_-20_GUST_20,3.7137391097793118,1.187383910005995,-3.4261956606196833,-5.2480101925663405,-4.0099347619200625,-3.325439014912293,-3.4588512036094308,0.6578060498783047,1.7108902539618964,1.3896383301334554,0.7793626977378343
AOA_-20_GUST_20,3.7329267628762763,1.20444094597562,-3.6483183359136135,-4.848916950345078,-3.6950507762169966,-3.050564979109055,-3.284657768954711,0.7834815604916568,1.8344697335099795,1.5402759323758914,0.9704989090649122
AOA_-20_GUST_20,3.752316123783681,1.2352417725997775,-4.099788279090076,-4.6527945393783465,-3.524022740431273,-2.92403887061434,-3.1736978677181837,0.7680106607114271,1.818298349974218,1.5229347295447928,0.9539872657701396
AOA_-20_GUST_20,3.7477040139846856,1.2575012021692238,-4.5035416943083675,-4.450746895966729,-3.37202611012818,-2.8144072448481436,-3.0260712037035185,0.7692353956545548,1.8067946169466662,1.5046864486302718,0.9272798070888097
AOA_-20_GUST_20,3.710654771981288,1.2678114208058824,-4.836861499523201,-4.22982494311983,-3.2248107461085014,-2.6666767102436797,-2.8750738557160966,0.7742931548350955,1.7906358820848007,1.4788872202893373,0.8888452530087425
AOA_-20_GUST_20,3.657638517617722,1.2736907891890492,-5.120328371273971,-4.081851175999587,-3.106922941038024,-2.531713848913724,-2.7452247465606994,0.7764709141639403,1.76238128736289,1.4325947090060478,0.8166816398271749
AOA_-20_GUST_20,3.545987554827702,1.2513891625088778,-5.158261069424219,-3.8513168802939313,-2.909148432712907,-2.337546614975403,-2.562089383343885,0.8331224683761732,1.7813334700102246,1.4391997788391815,0.8112575017648389
AOA_-20_GUST_20,3.3974773155568836,1.2168256174761751,-5.114233502623497,-3.6515042460221814,-2.7179445595055616,-2.166900401397246,-2.394188964162512,0.878985986675391,1.7775348785852911,1.4182175587992738,0.7647017924306807
AOA_-20_GUST_20,3.2246180893094825,1.1717665749069466,-4.971336980150338,-3.4542457231065473,-2.522854648915744,-2.0083841517144614,-2.2252648012638243,0.9306491856633312,1.7721663080941226,1.392362730754808,0.711006519544866
AOA_-20_GUST_20,3.077813809342274,1.1366639833535337,-4.848299238340721,-3.260329156016179,-2.3183456337694097,-1.8507193243201434,-2.0558608981719084,0.9843898610255013,1.7738485545138232,1.3700564355541514,0.6698368369581572
AOA_-20_GUST_20,2.908663187504932,1.1043822894881452,-4.87639223821712,-3.244891052862659,-2.25766877129964,-1.8009366494976107,-1.9900411287320157,0.9255659396627094,1.635969846927757,1.1741463578278912,0.41332281075753474
AOA_-20_GUST_20,2.7375133306374817,1.0454570827149732,-4.444560661091218,-2.896438200033008,-1.9400689522897603,-1.5103610886165069,-1.6948765132167192,1.1028047576683235,1.7672782380138352,1.310349751749639,0.5694562543531595
AOA_-20_GUST_20,2.5543446373079717,0.9941464491107429,-4.205349585421506,-2.7374655278384132,-1.77805470177306,-1.343356626997218,-1.5182007057239202,1.154757467416534,1.7532381283882552,1.2675103460789878,0.5050386392611583
AOA_-20_GUST_20,2.362691594759452,0.9382569935792854,-3.955434141350586,-2.588827930437511,-1.6329012784152508,-1.1962533991894022,-1.3613954528167935,1.1883875805526387,1.724904720801634,1.2149158758735408,0.43182112793272603
AOA_-20_GUST_20,2.146056367113831,0.8759234900836735,-3.709879532759317,-2.4457521744736477,-1.5031515850349655,-1.079061610599558,-1.2321751121872002,1.1892633262984562,1.6647422300860166,1.1284418190625982,0.3142841143680024
AOA_-20_GUST_20,1.9075670859694889,0.8163774115762567,-3.5930634555497227,-2.392194403422507,-1.4567291308796748,-1.0581998995553388,-1.2008551819331457,1.0871002961192062,1.4901683536199806,0.909018405749889,0.03760115326149129
AOA_-20_GUST_20,1.7099203110495287,0.7651818756240291,-3.25800603156472,-2.0973199007252337,-1.1998834876017295,-0.8610684678782128,-0.998598056363868,1.155047479600705,1.5072104507140636,0.9161341249273863,0.03160600693050167
AOA_-20_GUST_20,1.599148083179103,0.7588652077372117,-3.165357905102945,-1.923719045292025,-1.0361500883734764,-0.740913308355856,-0.8653162930785463,1.140744037398828,1.438877038918422,0.8323989038110868,-0.073827466232611
AOA_-20_GUST_20,1.6423670935981622,0.8080925214488003,-3.3363141719667113,-1.8268870588894008,-0.9003113010402654,-0.6304077594293703,-0.7454947795672741,1.1440797967841023,1.4072420063863387,0.7989628956064283,-0.10469993752347596
AOA_-20_GUST_20,1.804343306564636,0.8959249100844001,-3.825564670075099,-1.830320414717205,-0.8080547909862067,-0.5444283573398009,-0.6494733636153465,1.1485348414457421,1.3975525272014833,0.8002275404984027,-0.08326160991935418
AOA_-20_GUST_20,2.022699144299407,1.0095889513954515,-4.79064680744015,-2.15671330986424,-0.935289031691958,-0.6348379758560059,-0.7234674590142927,1.0104004252291003,1.246322441891801,0.6321895629961909,-0.27177837276764805
AOA_-20_GUST_20,2.2102280759156687,1.0756558837246417,-5.246288544682215,-2.175704283483028,-0.7800407870201691,-0.496353629158681,-0.5926987863934712,1.11288343969591,1.3878152318846442,0.8170079773840333,-0.03426981332697544
AOA_-20_GUST_20,2.3838287057039853,1.1325196083931803,-5.740596410872549,-2.4519156156051887,-0.8018966418444748,-0.5333869200926006,-0.6371637487349351,1.0754167711424258,1.3958336825049413,0.8490195587434871,0.030423336781009405
AOA_-20_GUST_20,2.5042185765946225,1.1622286433768918,-6.047181558426298,-2.7940771035656753,-0.8589822603204209,-0.6359456833690191,-0.7505021571531149,0.9659486334597369,1.3582141582488998,0.8337930095827468,0.04227946185203524
AOA_-20_GUST_20,2.566415156478396,1.1695252079539575,-6.184506623190474,-3.045569946788529,-0.9071406115509054,-0.7370614874189393,-0.9116323090287968,0.8374646022938604,1.3121687169074396,0.8107644144367647,0.03145204901995803
AOA_-20_GUST_20,2.577256172146171,1.1667342576610682,-6.479634721937371,-3.211068660887347,-1.0734624064999565,-0.9124428877479803,-1.1419597317594314,0.6226039792656004,1.17406373624525,0.6782789393637376,-0.12412293017211223
AOA_-20_GUST_20,2.530579723147051,1.1269400773418932,-6.334155097406535,-2.969671484864201,-1.065837751142197,-0.8966589818852733,-1.1907159068306883,0.5817706793821237,1.2425102801783412,0.7913029391628932,-0.00036648857968851756
AOA_-20_GUST_20,2.4495675278548554,1.0766232233586222,-6.112917383099692,-2.814588348067854,-1.1729063918681213,-0.9672536089314143,-1.3204632592237855,0.453292751590273,1.2261841910324687,0.813209361888091,0.007185936647872149
AOA_-20_GUST_20,2.3710629018626856,1.0275780753887573,-5.875351716854868,-2.686349850955658,-1.266684444864594,-1.0652685283528602,-1.4707314448304005,0.31600845174676545,1.212059723716048,0.8394696541826154,0.01151233281904318
AOA_-20_GUST_20,2.289052522478784,0.9638452367199021,-5.611306478623146,-2.5313850542695295,-1.3453993614382702,-1.2181344313478029,-1.691301570350664,0.12608661970767404,1.186925541445734,0.8679168484601929,0.045914143195605744
AOA_-20_GUST_20,2.2120530496111503,0.8934860198574414,-5.347008424660032,-2.333731095749067,-1.4165535542092462,-1.4056718042537317,-1.9350238156219912,-0.10483154186578983,1.1496134636726019,0.9111641153158564,0.11175165211882433
AOA_-20_GUST_20,2.095450024008993,0.8070063003912179,-5.0702615341153,-2.083201214152328,-1.5140204338599872,-1.6161176346133523,-2.2104178623151842,-0.3832971545503613,1.059062895341135,0.9147940388998153,0.13891285484060212
AOA_-20_GUST_20,1.9745392055558888,0.7097054290213562,-4.7027663332191185,-1.7821047957597747,-1.6922830735048626,-1.8279629850777728,-2.468774457662546,-0.6650710996805677,0.9380780892421303,0.9400855797316574,0.21889636187863862
AOA_-20_GUST_20,1.8715666220846128,0.6230701652178285,-4.359328343797482,-1.5676477081489675,-1.932736044171793,-2.0232404451110044,-2.6400788036989713,-0.9705085823429156,0.7762451224659213,0.9559861485579857,0.2869828643204119
AOA_-20_GUST_20,1.8041533356202824,0.5487995708662197,-4.016242878482657,-1.46706108258666,-2.1977081731684063,-2.2272981992597582,-2.647853598006486,-1.2969770743032822,0.5868427163022003,0.9895163022997215,0.38547323661507854
AOA_-20_GUST_20,1.7735384112119734,0.4862802473555609,-3.560805825699916,-1.2908883193574352,-2.266118530988308,-2.276088777979521,-2.6216500417156365,-1.434613500993281,0.5668080003319155,1.1764516674822638,0.6704050385081011
AOA_-20_GUST_20,1.7123426058870896,0.4428125002225862,-3.5323489335706233,-1.377863629100829,-2.5331858550455473,-2.513041537442905,-2.7780931733517007,-1.7435125143564236,0.30847982419732817,0.9910138898348361,0.5494270712994906
AOA_-20_GUST_20,1.6187849107164196,0.3888666682260391,-3.34233631722179,-1.2076034439309589,-2.5254140458175494,-2.520816868815986,-2.749331967839077,-1.8164933101938843,0.24952990368263878,0.9405641737510446,0.620837919848105
AOA_-20_GUST_20,1.4797318267125028,0.3338456400810496,-3.2041757831755073,-1.0778711093496913,-2.4021285381439546,-2.4568328642364268,-2.6600805911849514,-1.8327027214216973,0.17850278166685843,0.8314497426515086,0.605130759827659
AOA_-20_GUST_20,1.308884146416675,0.2759127506222358,-3.019779016211619,-0.9803263768549506,-2.11024589753973,-2.307143768857979,-2.4753068374236675,-1.8073848080821873,0.10457186582569016,0.7589909245464719,0.555564749133218
AOA_-20_GUST_20,1.136066803018891,0.23544609674987935,-3.0675042390522766,-1.1190012164946284,-1.8759504076468905,-2.2444281097680547,-2.363024683681763,-1.863305199664939,-0.125317257771949,0.5568567493697522,0.2610386137153805
AOA_-20_GUST_20,1.0065072560610824,0.19291799126324946,-2.7277279377318657,-0.961471850061218,-1.363891382768613,-1.9140322204581681,-1.9452162292107087,-1.6446942803104452,-0.06012806608406974,0.741599321305949,0.427854867108453
AOA_-20_GUST_20,0.9298097789080909,0.18006036480211518,-2.5957763361475363,-0.9699937197753761,-1.050269942254781,-1.676565064601585,-1.630360181710475,-1.494515978851991,-0.09094865453529888,0.7905841700358358,0.5108997787804479
AOA_-20_GUST_20,0.9066049059459614,0.1941725140064133,-2.6123324037704907,-1.0568658332967062,-0.817773386499827,-1.4265395240805006,-1.3456277631329279,-1.3504962569154106,-0.1373093195623804,0.7804347795658058,0.5886273260819268
AOA_-20_GUST_20,0.879734178250054,0.2106423067980628,-2.6822645053383005,-1.1224488920036455,-0.5690853254115701,-1.1523032044460884,-1.0957270537007062,-1.1947782224260313,-0.18617241307664606,0.7279857842723128,0.6394807567882088
AOA_-20_GUST_20,0.8150340885269616,0.19836405747025943,-2.479275364924106,-0.9843808563327939,-0.21042195805014263,-0.7870417537832484,-0.7771991505003871,-0.9058342993191428,-0.09230395312901839,0.8093025329688953,0.824786033934634
AOA_-20_GUST_20,0.7162994896829825,0.1865297033916544,-2.6075363095754143,-1.1698540116742997,-0.2297106794746038,-0.7207027173499978,-0.7459778170264127,-0.8981680845349153,-0.2807331438852724,0.529867499776347,0.5694913463574317
AOA_-20_GUST_20,0.6525310656650697,0.1648882561492955,-2.5213581650185573,-1.1978371283768676,-0.25568834676010316,-0.6313887922181725,-0.6855893258682918,-0.8244827671494466,-0.3279550740468813,0.4327797554948978,0.5286496355851951
AOA_-20_GUST_20,0.5963422170956774,0.13789262198928154,-2.456852492374176,-1.2488367781026117,-0.3883416028743289,-0.6602728666655163,-0.723263941924516,-0.8417528380431128,-0.4214613911012376,0.3105072191479675,0.4495449244710129
AOA_-20_GUST_20,0.5578869739142752,0.11330819851498836,-2.4382449971786766,-1.3022447204410967,-0.5198751703577249,-0.761621178537786,-0.8224720142024083,-0.9239479854768207,-0.5377673955420186,0.2002280068912152,0.3620946931721807
AOA_-20_GUST_20,0.5211145685997854,0.08838185533326774,-2.4555530068778775,-1.352208873374774,-0.6296777521232556,-0.8961203503203662,-0.9585966147045168,-1.045879060904211,-0.6742658582273101,0.0940983338756246,0.27323407211985384
AOA_-20_GUST_20,0.43495237826248817,0.0504809985861823,-2.4011556497092825,-1.3039622751890871,-0.637763208886491,-0.9591309320242963,-1.0380070649558504,-1.127123387991329,-0.7825339999338375,0.009030889702193188,0.19923521206031441
AOA_-20_GUST_20,0.374612911482477,0.015778045441778632,-2.3108686118842536,-1.2497017717172658,-0.6531285847939997,-1.0257448203085318,-1.111888705034181,-1.197309285168282,-0.8697053487014802,-0.03514536268941039,0.19400345424150423
AOA_-20_GUST_20,0.3359323478912311,-0.01099757232402713,-2.236962112061792,-1.2131858539912175,-0.6769633265504147,-1.088471455358795,-1.173750458719131,-1.2565622717626104,-0.9458757307527811,-0.06650089433188208,0.20713735420475887
AOA_-20_GUST_20,0.3196141905505793,-0.03178353670940295,-2.1744716978612244,-1.196813357816202,-0.7184759781083152,-1.1616655848575352,-1.2412208110580043,-1.32166083221449,-1.0270535467882091,-0.08586029845837402,0.2416294237110126
AOA_-20_GUST_20,0.33261010108294153,-0.04241902152095045,-2.1586554369989694,-1.2354444161855387,-0.7998153190256277,-1.2605083759654994,-1.3263301671140717,-1.4032609595106238,-1.1247851931956196,-0.10750493726091509,0.2757191481820103
AOA_-20_GUST_20,0.32016538849045,-0.05965707200466527,-2.107100648035424,-1.2305989298845084,-0.8255658515420052,-1.3061815605191205,-1.3670853177047306,-1.4533453527322162,-1.2202826389756058,-0.12440815833759872,0.3185867144440599
AOA_-20_GUST_20,0.34430702092754667,-0.06435991486558745,-2.0946047751031385,-1.268405265274406,-0.8870025410122642,-1.3662537914777664,-1.4148913911705192,-1.5010480838346976,-1.3313442446328752,-0.13787435859585523,0.38736846042565415
AOA_-20_GUST_20,0.3547715706601838,-0.07152549327531992,-2.092175224178402,-1.3148055604441027,-0.9510851172934532,-1.4138608788012228,-1.4469007978389785,-1.53864153653585,-1.4723266031403694,-0.19320768151004802,0.444802143328703
AOA_-20_GUST_20,0.36162564435508276,-0.07622004753163862,-2.1007424717930925,-1.374186941292759,-1.0213407074393572,-1.4411548364452715,-1.4539711887390314,-1.5431590567491644,-1.6077330802945855,-0.287432641349547,0.49710089083739617
AOA_-20_GUST_20,0.3752890224949454,-0.07578772284089141,-2.14501773040154,-1.48279574990247,-1.1296929314411783,-1.4744719168358813,-1.456943764901281,-1.5401666768816336,-1.7377218972156434,-0.450655518837726,0.5325481144306887
AOA_-20_GUST_20,0.3583821942268138,-0.07873157334568592,-2.1474817698379494,-1.5475441198552506,-1.182952962434998,-1.4219720833541893,-1.3801363694119484,-1.4573552195934425,-1.7844206199109314,-0.6562009338002477,0.5685804556537082
AOA_-20_GUST_20,0.3569672767494214,-0.07388032067370258,-2.1515026397078394,-1.621189597696227,-1.233391308583138,-1.350962269461602,-1.2746213361170522,-1.3361242756285112,-1.7567862862611867,-0.8887596296325726,0.6179754176821971
AOA_-20_GUST_20,0.3540356388935253,-0.05880263112938618,-2.20948281060336,-1.7202511587390383,-1.2713520017955682,-1.249729158498401,-1.1295781982870055,-1.179750200477872,-1.657308325436413,-1.1615254089896223,0.5992012068481072
AOA_-20_GUST_20,0.3457094341599037,-0.03657096207018917,-2.2927887514031693,-1.815400441240329,-1.2810826638486514,-1.1177199927802348,-0.955236792058732,-0.9927764454488195,-1.477708716301652,-1.4140046727477642,0.5081431202312352
AOA_-20_GUST_20,0.34954897669910096,-0.002511701533300418,-2.4534969071117545,-1.953379426213843,-1.3011552455919841,-1.0006060599150113,-0.7930327364196696,-0.7998341112577609,-1.2388069520980491,-1.6085232319570921,0.2996778094385058
AOA_-20_GUST_20,0.3175142930028856,0.023907266416824946,-2.5094957523591654,-1.9553411857105556,-1.1728683845735977,-0.7759951988001774,-0.5506837006126141,-0.5189858851854808,-0.9140715970233024,-1.619834041418154,0.052959163852171684
AOA_-20_GUST_20,0.28206746637649954,0.050288533479230534,-2.609214675790463,-1.9831150396251078,-1.057005176257469,-0.5955493036344234,-0.362479280659152,-0.2762134832135598,-0.6220526743762175,-1.5343498941732716,-0.3137298754878529
AOA_-20_GUST_20,0.24716121180086917,0.07376302071596245,-2.675415040881135,-1.9818263926494801,-0.9294184663293626,-0.4404316393616084,-0.20393302317626968,-0.08142909266952618,-0.37058305546261394,-1.2926257461005282,-0.6844723459236838
AOA_-20_GUST_20,0.20009715068257491,0.09116774892655649,-2.7134380340377997,-1.93810522853166,-0.774065877423419,-0.2969068495264771,-0.03705237817563896,0.06508624833934488,-0.16889022989091834,-0.9301707703936195,-1.0102263537624345
AOA_-20_GUST_20,0.1885544255984655,0.10586787264193254,-2.5495442746580346,-1.710340241153184,-0.4942492061036821,-0.06868554367664476,0.24942823205966297,0.30751364622578153,0.13718313539942864,-0.39358633130913634,-1.0225560945766432
AOA_-20_GUST_20,0.13933285736029144,0.12665299218785034,-2.7742128065862537,-1.7744413691723793,-0.480116168367897,-0.11090717589821802,0.2814185858620425,0.2749454903245028,0.08072226139639573,-0.28203297312954334,-1.353185937090891
AOA_-20_GUST_20,0.13380910958888337,0.14277778333455118,-2.7365323445961494,-1.6210409092038396,-0.32500608792893054,-0.04126265069879092,0.42053227246926556,0.4022593095775482,0.1649115182878884,-0.04818478243443243,-1.2538664066996712
AOA_-20_GUST_20,0.14349025577391017,0.1625147422417699,-2.7247884823329436,-1.4840080571038217,-0.2194138523234242,-0.018011866945668392,0.5075355725180755,0.5221377897569928,0.22724811498200742,0.04624625068016402,-1.0360549402299744
AOA_-20_GUST_20,0.19669699362479032,0.19137146987375817,-2.7175317446678364,-1.3709739018487095,-0.17133057497154527,-0.043805166082653654,0.5515712034324363,0.6475897119800131,0.31062004261977516,0.0992779916525134,-0.6969275454148042
AOA_-20_GUST_20,0.2759395201326895,0.2354533999052608,-2.942782931714635,-1.4778868738726598,-0.33188408348931603,-0.24846602817562682,0.4146723637123238,0.6242518838268057,0.2387942987803258,-0.06466093781909835,-0.5757897135470844
AOA_-20_GUST_20,0.3953199761438502,0.2621388379957225,-2.6874262472766084,-1.2139943648740479,-0.205668243389499,-0.1876591130538276,0.5392496549389579,0.8815111487133607,0.49803315432239004,0.1777558604592427,-0.08850119597555464
AOA_-20_GUST_20,0.514539463661433,0.29349804012347164,-2.6510157075905267,-1.1699063170979063,-0.2608480587451387,-0.2533109527781049,0.5346071105102774,0.9743674118806959,0.5928335967984925,0.24813168832100974,0.018342845197471
AOA_-20_GUST_20,0.6058758300802879,0.31037356117686044,-2.6130812233799614,-1.1509012811465744,-0.34680076775368635,-0.32224980290376276,0.5085198213413101,1.0527098361490117,0.6670984545701988,0.302430394948909,0.015261400567873012
AOA_-20_GUST_20,0.6685074980074583,0.3153801390519557,-2.579254873351787,-1.1575190407895908,-0.46398701562936384,-0.3934184417723294,0.4695011888013903,1.1246456784764183,0.7329426880187699,0.34225829399427066,0.0016211401538316836
AOA_-20_GUST_20,0.7064993375189864,0.3162415269805144,-2.580692088148164,-1.2145629885294524,-0.6235890604799648,-0.48959314063617876,0.4074892253158236,1.1584980671291885,0.7627420403170685,0.34409239608450204,-0.024267171850491626
AOA_-20_GUST_20,0.7257009676737928,0.32398246700736727,-2.538069842132902,-1.209417754665715,-0.6859932686613778,-0.49190662614474445,0.4249794920119999,1.2470392370602712,0.841873569477375,0.38778358414585246,-0.012300938004244687
AOA_-20_GUST_20,0.7562634079167619,0.33856647347043906,-2.533418284102886,-1.249244851127638,-0.7623713265322221,-0.5088530720318242,0.41743991080293535,1.2972508194170782,0.8841752194202536,0.40179132012101015,-0.021043536294943058
AOA_-20_GUST_20,0.8126782936401916,0.3643008154377189,-2.596815875550775,-1.3428250133538595,-0.8337513911878429,-0.5128872337175764,0.40053545702373594,1.3344502371990987,0.9167364325816314,0.4149100169125168,-0.029909220685460997
AOA_-20_GUST_20,0.8565042229574331,0.3867090600314837,-2.66612714703267,-1.4525355874875507,-0.8705709898139558,-0.5020674487854514,0.3739578900433506,1.3565668125829107,0.9328232288759494,0.41822423964304273,-0.04761600782495212
