Case,CL,CD,Cp_1,Cp_2,Cp_3,Cp_4,Cp_5,Cp_6,Cp_7,Cp_8,Cp_9
AOA_-4_GUST_20,0.8428219613711322,0.44578000608836715,-1.0098488044612322,-0.9913326130104485,-0.8798984493481694,-0.8351403233723221,0.6679476957680438,1.1121819545455434,0.3295939032789569,0.06214338802281301,-0.120100351158964
AOA_-4_GUST_20,0.8252716261292244,0.42323497795137427,-1.035158079935562,-0.9738398812244935,-0.8735610540209964,-0.8525005904736083,0.6882005561608788,1.0573058289803303,0.25818753414394013,0.028063823173551723,-0.10291047276896098
AOA_-4_GUST_20,0.7775307614636668,0.38780037627841774,-1.0392159129436003,-0.9501508479598173,-0.8884087127399173,-0.8880675047518458,0.6388775966515188,0.9665953176427091,0.20994872311912333,-0.00878456183216298,-0.12554742409222788
AOA_-4_GUST_20,0.7499332167600813,0.3584964374629837,-1.0430653285302705,-0.9436627769142106,-0.9339303370486962,-0.9427755426675617,0.47360253886075654,0.8515553759568639,0.22592173641987487,-0.020657199514627276,-0.15201930237841169
AOA_-4_GUST_20,0.7875439106436154,0.34894207759288803,-1.054092976805662,-0.9669859728613563,-1.0142550761083517,-1.0224556482901903,0.19577770024898547,0.7240540025335525,0.33430077451627294,0.02846975171832533,-0.14450091578721785
AOA_-4_GUST_20,0.934482843127145,0.37350458796073266,-1.12629973933732,-1.038306308504816,-1.1388739860267807,-1.1603606764690515,-0.11860441866143473,0.6162170841649558,0.4734561464486382,0.16299979724450062,-0.06616573927775601
AOA_-4_GUST_20,1.101069694764248,0.40758463164926245,-1.1727200099131327,-1.1095882283861405,-1.2610052539887646,-1.3017622602142473,-0.4402835061579701,0.5461613356326277,0.5787642155981496,0.32587103180625987,0.0222171736771591
AOA_-4_GUST_20,1.2756819677795652,0.44776484397742583,-1.2083101301280004,-1.193534017851681,-1.3896197949899676,-1.4408579227767675,-0.7480315442076384,0.5062698035894204,0.6485735126500844,0.4776242775603733,0.12020876232379542
AOA_-4_GUST_20,1.428062297244572,0.4854481049190465,-1.2186159624281376,-1.2727754319629414,-1.514557646712406,-1.5660623894356671,-1.0240601066177808,0.4899254266538045,0.7087489112509846,0.5794860183420947,0.22638870743220557
AOA_-4_GUST_20,1.5013017375475683,0.505853406430203,-1.2011993928056184,-1.3239979035665734,-1.607478997829256,-1.6348998844698492,-1.2049578819565778,0.48140906412000617,0.7362107501807258,0.6026764846120201,0.28962078320099793
AOA_-4_GUST_20,1.5407975951095894,0.5229631264119798,-1.1844117686752056,-1.3709277260275412,-1.6821055029144414,-1.6531209142397472,-1.3025593727130467,0.48379207458572215,0.7640030403783024,0.613427926422038,0.3258429635953197
AOA_-4_GUST_20,1.5703139759845037,0.5449567201241328,-1.176585362360002,-1.4201652495151942,-1.7295525755038443,-1.6189229086592303,-1.3476114957291336,0.5013178087919599,0.8096019294270419,0.6388277412534762,0.33231378931019007
AOA_-4_GUST_20,1.5741943232652218,0.5648425040123248,-1.1935366893683685,-1.4649145399117445,-1.7096578362873815,-1.5426951641995712,-1.3530462632764717,0.5172896221100125,0.8400511859088187,0.6453185176481093,0.29428600368268354
AOA_-4_GUST_20,1.6051947903947659,0.5937783911914374,-1.2515682952220788,-1.5238712178235236,-1.6491504203232261,-1.4497512466714093,-1.3272792789963854,0.5413324853192667,0.875230265502714,0.6650406718322481,0.27738526406705605
AOA_-4_GUST_20,1.6228002715613596,0.6160843371047525,-1.3226040664148817,-1.587085289742534,-1.5570667711368906,-1.347978578654504,-1.2986285694459363,0.5506193759791089,0.8916633457609515,0.6677124943919674,0.25032162287693216
AOA_-4_GUST_20,1.6390762439500064,0.6337669037285626,-1.367252421135801,-1.6257751167192167,-1.4566922210413673,-1.260114953498657,-1.2625813836441968,0.5701593128298222,0.9238344620646983,0.6922279831920831,0.2496185190580945
AOA_-4_GUST_20,1.621946066688854,0.635128610219897,-1.3596709886105813,-1.6235515143562558,-1.3639064448354785,-1.1861200675541226,-1.2283174422428962,0.5830412004322967,0.9453569273872273,0.7062615909828291,0.24316588312620432
AOA_-4_GUST_20,1.5762624930647824,0.6219998244481062,-1.2880246284914536,-1.5992562012693785,-1.2827355099662734,-1.1213551017684067,-1.187553368942614,0.5903652572533207,0.9565508534558401,0.7103645257055453,0.2299878516410458
AOA_-4_GUST_20,1.5113819686425696,0.5967500677130692,-1.1546048546544234,-1.5664666214946137,-1.2287285490585251,-1.076460726893826,-1.1626345491375651,0.5884144257960362,0.9599122430814022,0.7094912722369755,0.21787208476693895
AOA_-4_GUST_20,1.4175946923241007,0.5551181958276645,-1.0034109748015594,-1.4914546686387067,-1.1949024055284452,-1.058832260915007,-1.1724849978475338,0.5601662204504707,0.9445322651056408,0.6951084069926716,0.1992128665550203
AOA_-4_GUST_20,1.3447156330709884,0.5193939829561738,-0.8949193443815386,-1.3596085212512166,-1.172514788534428,-1.0520744545940293,-1.1912400210193392,0.5441784880211363,0.9520438990085824,0.7061621872667729,0.20518945348549655
AOA_-4_GUST_20,1.294791385840954,0.49183080923579564,-0.8657010679174257,-1.2174198164691943,-1.1510262800008564,-1.0503288024259376,-1.220817684847097,0.5259371029102261,0.9687622784246668,0.7308718360984625,0.22702871969170757
AOA_-4_GUST_20,1.26256501511675,0.4732478320854329,-0.8842161745023793,-1.1243998281408172,-1.1270976287814236,-1.0437214199702138,-1.2448160253099956,0.5053161003127049,0.9816472062234181,0.7495922643146814,0.24293492346950687
AOA_-4_GUST_20,1.2584307883084536,0.46586671980365096,-0.9312137292654155,-1.08670626169249,-1.1102376964634337,-1.0339430535770764,-1.261850849891699,0.4825470408057989,0.9998573718113486,0.7754180275550008,0.2677647698791455
AOA_-4_GUST_20,1.2730063440777541,0.46641214709374673,-0.997007090069423,-1.0956212340838771,-1.1064694521936098,-1.0308775067747291,-1.2705670963261961,0.4525823911516575,1.011117145430513,0.7950893367275291,0.2904837480274522
AOA_-4_GUST_20,1.306944340775384,0.4751330601216075,-1.0638867532136136,-1.1292285637364365,-1.11272573879852,-1.0304045107868625,-1.2721815755661274,0.431445420212444,1.0295062206193344,0.8232110928765182,0.3209616237205959
AOA_-4_GUST_20,1.365173817957393,0.4908545394950717,-1.1549911264866335,-1.181966440872721,-1.1359038622683548,-1.035869112512219,-1.3130740087769095,0.4057862024191559,1.0495664131599618,0.8614830377949619,0.3675120531099504
AOA_-4_GUST_20,1.4151574090055175,0.5034038377808757,-1.254194206508742,-1.2343765867837047,-1.1581749344321757,-1.04669346437712,-1.365304519207021,0.3618363919208404,1.0476964343085198,0.8818348107353842,0.4006399595280348
AOA_-4_GUST_20,1.448281386721309,0.5095906466567427,-1.346048681232832,-1.2708505707601567,-1.1696074183497462,-1.0591537582073531,-1.4099373685498602,0.2999829122912118,1.0230263543210112,0.8858235853025289,0.4231374791847052
AOA_-4_GUST_20,1.4639674064086565,0.5093558097792886,-1.433906127631557,-1.2951782624242634,-1.1705365306540758,-1.0721358150132194,-1.4473117625420562,0.21320107985696068,0.9727175475045181,0.8706379839342391,0.43558117532279206
AOA_-4_GUST_20,1.4578045340180161,0.5005922505312872,-1.5116671719392778,-1.3029790966630297,-1.1585581851680034,-1.0815698037687087,-1.479004163734527,0.09924008097184464,0.8902340671028823,0.834532493601237,0.4365277168632531
AOA_-4_GUST_20,1.4416954660826464,0.48873749996697086,-1.5743980571351652,-1.2984898232925173,-1.1404978031000768,-1.0862557793899938,-1.4963199963024643,-0.012408177915778574,0.7934463485742316,0.7903109004830173,0.4365392039825009
AOA_-4_GUST_20,1.410561674621188,0.47112864451548936,-1.6190788859623202,-1.2818509187889189,-1.117385751499489,-1.090618099948015,-1.4997189088656038,-0.13904703029488338,0.6722759406847518,0.7321053209392685,0.43216741934448794
AOA_-4_GUST_20,1.347246229852301,0.4426784215916691,-1.6422582728759045,-1.239014295013027,-1.0753068256331872,-1.0847358507027003,-1.4726578712162677,-0.2942554200839644,0.5129893719460678,0.6466016594659342,0.4125408340947214
AOA_-4_GUST_20,1.2581385113797527,0.4067907372807699,-1.6306161399477257,-1.1761009766749988,-1.0146672530481435,-1.0573585167248374,-1.4245222927341725,-0.44450280527924274,0.33846455389967206,0.547042932080642,0.3829972945276022
AOA_-4_GUST_20,1.1450618444841687,0.36455450746142565,-1.6030183625332208,-1.0978551830072676,-0.9330015884784557,-1.0097661598284917,-1.3405509582762292,-0.5882015589242565,0.13071091840660318,0.4206849750041596,0.343486202210598
AOA_-4_GUST_20,1.0228111879056996,0.3217921398795048,-1.5554970267327213,-1.0201543298116647,-0.8434863930639791,-0.9485849834807221,-1.2305941780254919,-0.6982589434508005,-0.07457747132623756,0.2852942182148117,0.29801587615560365
AOA_-4_GUST_20,0.8646842568357704,0.27031707394776516,-1.4713837688315718,-0.9256908129545169,-0.7313235115949696,-0.8637051039885194,-1.0468444385080773,-0.790545554431325,-0.3083681831831354,0.11633259773139817,0.23255235934429136
AOA_-4_GUST_20,0.6885487340846691,0.21327116234821875,-1.354243470608837,-0.8247408941796759,-0.6144005549140674,-0.7785656423719256,-0.9075877430984598,-0.8555393578935027,-0.5182875781618874,-0.0641317461755569,0.1500112199775768
AOA_-4_GUST_20,0.46189006072912636,0.14139083927003157,-1.186016274409271,-0.6994248712265321,-0.4751119005936831,-0.668706379345847,-0.7668485764750357,-0.8692918864684299,-0.7423030227835338,-0.294126801012602,0.030628868087768872
AOA_-4_GUST_20,0.23176703428294623,0.06739035974581369,-1.008392688049224,-0.5787271313758695,-0.3485697833383444,-0.5798229425101741,-0.6824228756510924,-0.8756718635754032,-0.9284506771807944,-0.5339479026283191,-0.10869213935780166
AOA_-4_GUST_20,-0.010617817442896138,-0.011581092509743707,-0.8056514978750368,-0.4483827801186075,-0.22001158440941695,-0.49535328718259486,-0.6482963804647845,-0.8606942028006589,-1.0759645181766289,-0.7909344945873034,-0.2659834761264326
AOA_-4_GUST_20,-0.1924261885971895,-0.07457513978919346,-0.6322354188903304,-0.3453792440151169,-0.13089490164797268,-0.45179958875914666,-0.7077983955770263,-0.8593343925776512,-1.154067293060419,-0.9996548911243051,-0.39947802904711893
AOA_-4_GUST_20,-0.3474960906221125,-0.1345135154379252,-0.47766765265634026,-0.2463950306466018,-0.07002827824808135,-0.44833716636972254,-0.8710712586508835,-0.9189250420635489,-1.199516574591546,-1.1954100421201026,-0.5453312618893785
AOA_-4_GUST_20,-0.46965748158233483,-0.1891963156875255,-0.37306451397281193,-0.14911224931590042,-0.04016581673892056,-0.4819337809863593,-1.1197946706649327,-1.0470258388818827,-1.2265358740202554,-1.352976977653316,-0.6974910520702361
AOA_-4_GUST_20,-0.582823591150266,-0.24463329829103198,-0.335199550683844,-0.04211882985819585,-0.025818047811630176,-0.5392470690188939,-1.402081655468651,-1.2320799203641237,-1.260431152767083,-1.4734922455896662,-0.8703712918786561
AOA_-4_GUST_20,-0.6802003275359434,-0.2955862023054725,-0.3699086176935578,0.0532873031958897,-0.03207249789542485,-0.6164483170374716,-1.6673301859670318,-1.4200674087216376,-1.3133314955598054,-1.5537728400177806,-1.0477611965043563
AOA_-4_GUST_20,-0.8023048847792084,-0.35614127587896505,-0.4264079455909709,0.14683583840948727,-0.0424268329409709,-0.7191747136093578,-1.8837104855938183,-1.63626560003161,-1.4127524377873935,-1.6326170935232298,-1.2626722086814612
AOA_-4_GUST_20,-0.9280460722100162,-0.4151994204315244,-0.4650444249199347,0.22836143704565487,-0.04579208153054567,-0.8215464208420917,-2.0670132270598045,-1.805269310320733,-1.5216674169985906,-1.6905270310296014,-1.4787085684823142
AOA_-4_GUST_20,-1.0392806652829734,-0.46148700246330737,-0.4824688174409403,0.24492191286517145,-0.05561013640407167,-0.9109560665347008,-2.1361131593520213,-1.8958719746132113,-1.6072951163591611,-1.723440242170398,-1.6632448602557628
AOA_-4_GUST_20,-1.1272932783726672,-0.4920074334760194,-0.4752454237722735,0.1705470359218217,-0.08814857851988372,-1.0030262777797847,-2.0914252303024075,-1.91101520082798,-1.654845017884413,-1.7230606503495283,-1.817237982258052
AOA_-4_GUST_20,-1.1493817301654257,-0.4887828991561287,-0.3801046184441979,0.053038783408686264,-0.15604636303751535,-1.074745286192052,-1.9226118874544025,-1.812447446209174,-1.6168397027354,-1.664235714999223,-1.8965546866425895
AOA_-4_GUST_20,-1.0891549808723426,-0.4491902710754916,-0.22394979971578935,-0.07079084106777281,-0.281475153132528,-1.1314798806371422,-1.705469729201336,-1.61567103282399,-1.4942810955782704,-1.5401797253097749,-1.8952696542511687
AOA_-4_GUST_20,-0.9421180096310988,-0.3713749929338334,-0.1480260294599534,-0.19573993958354374,-0.45632800644949073,-1.1507948029523463,-1.4360654180363197,-1.3539870411278854,-1.298266991287646,-1.3556427452713082,-1.811768910368995
AOA_-4_GUST_20,-0.7254127868840491,-0.2626355086722017,-0.23552145549560805,-0.3406449274688761,-0.6608180656431831,-1.1211472727726455,-1.1290883302675245,-1.0711821951990794,-1.0610343993605642,-1.135851445372746,-1.659642420220853
AOA_-4_GUST_20,-0.47281526771899945,-0.1377439392264556,-0.3706973896966967,-0.5011644722135054,-0.8449943059695272,-1.0153858181243969,-0.8284852919741239,-0.7837788982267188,-0.8074956636545988,-0.9019576223873156,-1.4619772879622255
AOA_-4_GUST_20,-0.22172874244934984,-0.014715665896324115,-0.5112976026211248,-0.6719970792228659,-0.9697251273331169,-0.8633356055001635,-0.5744158105735953,-0.5187391703707922,-0.5738335645033058,-0.6866438881252238,-1.2503935605951748
AOA_-4_GUST_20,0.01666555427071777,0.10270683524189798,-0.6587917691825027,-0.8399163007861208,-1.0031295842444494,-0.6804855975469599,-0.3478050878220572,-0.2600541533506228,-0.34289567059315507,-0.48016040303352325,-1.0320205111515461
AOA_-4_GUST_20,0.2032604203153121,0.19388105876048425,-0.7820891750960125,-0.9718917895439677,-0.9567706733317043,-0.5430818766804512,-0.19870976304991267,-0.04325765729192135,-0.14680741848942694,-0.3118303969628863,-0.8430309597691118
AOA_-4_GUST_20,0.32596976360403934,0.252958781198658,-0.8640591745376502,-1.0409365981271237,-0.8496266623609027,-0.47848984760980945,-0.11816493706009584,0.13642087722604407,0.0178808739684202,-0.17867345681838803,-0.6918043866107222
AOA_-4_GUST_20,0.39624949027563366,0.28138827478274825,-0.9157174056598767,-1.0495048884620348,-0.7434390328553931,-0.5072127181027716,-0.09366680053888518,0.2599088041713989,0.13403053485800775,-0.08912634148133755,-0.5874161048023846
AOA_-4_GUST_20,0.43611356787445255,0.28701135586909554,-0.9332728900029039,-0.9904197620809974,-0.6458046602413121,-0.5903511067717956,-0.10786844987340752,0.34081925815306136,0.2244120798557275,-0.019628081217760943,-0.5025088817393477
AOA_-4_GUST_20,0.4690403071457106,0.28128823076780707,-0.9232371691714281,-0.9038342973656404,-0.6066444224800375,-0.6888880051040739,-0.17186028623751065,0.38359656606972187,0.28587870202891086,0.028297484785754168,-0.4376271110694496
AOA_-4_GUST_20,0.5015738843929928,0.26880370921773805,-0.8788647797113476,-0.788955895340189,-0.6230205938128923,-0.8167678715407984,-0.27295328088352744,0.43624998766955964,0.34147088596055103,0.05881945221016305,-0.3854095873368706
AOA_-4_GUST_20,0.531891511294181,0.2569842886345814,-0.802861805027903,-0.6755506172076045,-0.6938315162666482,-0.9255523515175266,-0.35025175087838556,0.5130730348399032,0.3927733529925205,0.08247035029074251,-0.3349670869326117
AOA_-4_GUST_20,0.5522277617040628,0.24619016403380237,-0.7074189939361699,-0.5734322699943024,-0.8003846382605194,-0.9800048458146362,-0.3776521875125348,0.5994446105449518,0.4329325502972746,0.09833485018147933,-0.2875399262933456
AOA_-4_GUST_20,0.5498222545722767,0.23358292842409367,-0.5939361853295154,-0.4790563105078414,-0.9154681899964114,-0.9608702979279617,-0.3468512625769945,0.6727757579424692,0.45841484357754586,0.11078886006627886,-0.251155152567076
AOA_-4_GUST_20,0.5272425365811119,0.2199923676415955,-0.48471402545739384,-0.4085441519318208,-0.9864509822940836,-0.9017390088281345,-0.2837560880205023,0.7147823206318632,0.47013788609382345,0.11308514756058022,-0.24338401905446316
AOA_-4_GUST_20,0.49410753963545284,0.20854294988071345,-0.39963520602120156,-0.37645392553896817,-0.9757249675016229,-0.8327453040820287,-0.2080621977187799,0.7356676580125379,0.47253336810865837,0.10487366955783531,-0.260031346852849
AOA_-4_GUST_20,0.4609587473113335,0.20059367177971402,-0.3244840775086413,-0.38304685914144776,-0.8912637621482622,-0.7552452382907181,-0.11770501445698045,0.7542970873816415,0.4716409435329441,0.0973658999555837,-0.2671916293196607
AOA_-4_GUST_20,0.44860661759316955,0.2017944557789977,-0.29077850767935853,-0.4576311170589237,-0.8099109833942226,-0.6999125005099375,-0.04287785597805952,0.7642682215864979,0.4601905574938808,0.08871655527022172,-0.2575955147319131
AOA_-4_GUST_20,0.46076354693191224,0.21106763162560827,-0.282822048213263,-0.5799263604412163,-0.7460112463250395,-0.6623594470580976,0.017303616916595606,0.7750265280098964,0.45354517400078526,0.09376326553407524,-0.2300192900165034
AOA_-4_GUST_20,0.4965747273532921,0.22593469811046551,-0.29283872909574776,-0.7286347792138692,-0.7122908406097169,-0.6494199162221188,0.055993813433783866,0.7836570062705746,0.45163847800196466,0.10310950100057287,-0.1954788005115477
AOA_-4_GUST_20,0.5471354113869346,0.2440019186224607,-0.3215958147814607,-0.8699257842628213,-0.7106785055946873,-0.6612293110432358,0.07292075167671816,0.790217516873925,0.4534547672930235,0.11202934230730498,-0.16848753025965713
AOA_-4_GUST_20,0.5976547886431756,0.26039003281897344,-0.35660148357712107,-0.9713680129727875,-0.726669469233574,-0.6901729726147718,0.07286671102115147,0.7963607534236739,0.45853156991753835,0.12238839615915449,-0.14295796017193674
AOA_-4_GUST_20,0.6428335335124974,0.2746171856781707,-0.4039553605454155,-1.0181108727907846,-0.759570680859043,-0.732272934129011,0.057458138382317614,0.7997088467646816,0.46152533215906877,0.127394643024689,-0.12617141819970623
AOA_-4_GUST_20,0.6951260339227622,0.2919737980495658,-0.4689310026647744,-1.0195314038147125,-0.7976087431981529,-0.7712829393326827,0.043595861214405285,0.8164341422067376,0.48062716235663533,0.14725700717201085,-0.10155161512059342
AOA_-4_GUST_20,0.7576422423928246,0.31299817349048614,-0.5748067475221319,-1.0135539759189278,-0.8534425630425685,-0.8222797037147844,0.016156331595147413,0.8300014128354871,0.499712695370123,0.16742748141002023,-0.07931465079679526
AOA_-4_GUST_20,0.8242042337775924,0.3356142582098269,-0.7147171809660946,-1.0044062599403811,-0.9113886881288602,-0.8747725108959861,-0.016224473148807365,0.8460119755566451,0.5218394997562552,0.18941916361687428,-0.05583707645098418
AOA_-4_GUST_20,0.8924810258931627,0.3590229715496432,-0.8807200182108917,-1.0085491332372056,-0.9720359602736277,-0.9317710413649116,-0.05712675106924327,0.858623148461477,0.5415992200876067,0.20795062184824117,-0.037079063917404426
AOA_-4_GUST_20,0.9658677252187209,0.38462203895763336,-1.0412073709921774,-1.0220583503685252,-1.027285038857521,-0.9833881819615538,-0.09588803230280055,0.8778235925828443,0.5700440113863521,0.23523907228773144,-0.010241277561834544
AOA_-4_GUST_20,1.0516094661719302,0.4150640248253829,-1.2052620641757847,-1.0548369251270082,-1.0860893030394159,-1.036540928642918,-0.13671309593021186,0.9046045538885638,0.6092858703997213,0.2730330524457094,0.02332556811059378
AOA_-4_GUST_20,1.137352428680364,0.4462705833350384,-1.3372062505552185,-1.112450573779151,-1.1557942809093391,-1.0993862820597975,-0.19214724636569175,0.9209178683613348,0.6390161810396956,0.2995027163491797,0.042201629229991953
AOA_-4_GUST_20,1.2225921171723575,0.47753765508781143,-1.4411269379244056,-1.1774271243375767,-1.224941514994475,-1.1621578260434557,-0.2522338916075725,0.9388897027359211,0.6682926746290271,0.3249797195133517,0.05999124067176254
AOA_-4_GUST_20,1.3053620911092545,0.5074859201348336,-1.5248114470262517,-1.2452647600357645,-1.2951980086859405,-1.228603455000326,-0.31844274987729315,0.9497289480844724,0.6926571572731074,0.34549672264826725,0.07425364321511928
AOA_-4_GUST_20,1.372165002277046,0.5338729001705596,-1.5820786851222255,-1.307580797115155,-1.356146962229268,-1.2803366347625018,-0.3776085819822299,0.9627883366452618,0.7159833152962146,0.35690600221049434,0.07188141462711564
AOA_-4_GUST_20,1.4315414666012638,0.5583948953756127,-1.6178818097974184,-1.366262446354844,-1.4100235325390622,-1.315557890813807,-0.42404302795457416,0.9797563153089861,0.7441388861299366,0.37423271618748266,0.07195048019922398
AOA_-4_GUST_20,1.4482779663647987,0.56940446660362,-1.6325602109791573,-1.40666192376649,-1.441170008033991,-1.3267341940007285,-0.4641306360582811,0.9833200629101887,0.7493130308535776,0.36396850584456364,0.04017995630180007
AOA_-4_GUST_20,1.4409275056580013,0.573710787109294,-1.6392085889483157,-1.434628180042802,-1.4457337849247767,-1.3087380795068861,-0.48381349632813275,0.9856545678496287,0.7472295700165308,0.3460506060392914,-0.001498632898334339
AOA_-4_GUST_20,1.407346562241184,0.5705442581907928,-1.6534598539987941,-1.4599826763850738,-1.4330863410639947,-1.284826124066091,-0.49536916134053693,0.9710986574290378,0.7211012266650861,0.3030487044668685,-0.06897812673858408
AOA_-4_GUST_20,1.366704877202822,0.5669861317609864,-1.6643633212517643,-1.464564547787295,-1.3914553575464246,-1.2363677736343421,-0.47238554941810906,0.9746189606155438,0.7085786839755309,0.2723360442015294,-0.12694144757681364
AOA_-4_GUST_20,1.3449501204036516,0.5710313287038322,-1.6924696597000588,-1.4590360751914058,-1.3396666456297468,-1.1869251852637583,-0.43111415399200526,1.0011263331219233,0.7140573448129849,0.26033798179729434,-0.16084480504491502
AOA_-4_GUST_20,1.3205243181334723,0.5719118676236531,-1.7291330565452694,-1.4491808390673842,-1.3000608871794006,-1.1639117698505352,-0.3981315425771075,1.0084030044617829,0.7013291584849011,0.23049541171006513,-0.20232370725257356
AOA_-4_GUST_20,1.2678486296470022,0.5613182413497392,-1.721500367333874,-1.4087283238816348,-1.2583582171965466,-1.1329576307956826,-0.3535100303667587,1.0115257646588474,0.6816216028412347,0.19599698928471457,-0.24953650892680104
AOA_-4_GUST_20,1.2033801712001624,0.5439796363611209,-1.6700791307804348,-1.3569356771619252,-1.2261488637059932,-1.0973803771350386,-0.3114906226365034,1.010904455160632,0.6625484337150145,0.16920313769411932,-0.28832506980937866
AOA_-4_GUST_20,1.1257430760836453,0.5226371123290307,-1.5656252868558842,-1.285811494564129,-1.177789125716281,-1.0332070622753584,-0.25373444517960086,1.0278155797312065,0.6630845091411268,0.16325511430129652,-0.31456725874158586
AOA_-4_GUST_20,1.0573537645180244,0.5056413482196155,-1.4298647788995835,-1.212292721884375,-1.1235116256321471,-0.9669080717875559,-0.18815373547985514,1.0655094354050199,0.6879311655598064,0.18220769369024475,-0.31986560309596523
AOA_-4_GUST_20,1.00169687743454,0.4919054447262236,-1.3058537484377304,-1.1509307294417415,-1.0743370943144832,-0.930332283463207,-0.14072137440709143,1.0945681289087512,0.7021443130712671,0.18973754355180902,-0.3261227854883729
AOA_-4_GUST_20,0.9419720575748493,0.4777541745943648,-1.1812290211921228,-1.0875446680422416,-1.0248093520837243,-0.8929785567817867,-0.09550303532582897,1.117690313875697,0.7073129500292197,0.18551755298537642,-0.34507400668960486
AOA_-4_GUST_20,0.8874962517722826,0.4668715656696543,-1.0756632275082052,-1.0280224023815892,-0.9825232062324218,-0.8541770411443602,-0.05045668902848739,1.133904309097704,0.7030513727122287,0.17078365764658282,-0.3741350731669318
AOA_-4_GUST_20,0.84367038619527,0.46092813328140614,-0.9885146499292493,-0.9644135510608988,-0.9352290500079785,-0.8034997679853335,0.0066622627469467705,1.155691075619701,0.7035407690785475,0.16159386228655695,-0.3969351062508448
AOA_-4_GUST_20,0.8153428438027984,0.46126562405618315,-0.9233125259654643,-0.9027192611584708,-0.8823999901223583,-0.7445618270988412,0.07607836157382351,1.1873661888975535,0.7140541653213909,0.16289530101788352,-0.4077322601601565
AOA_-4_GUST_20,0.7990378371600575,0.463818216143745,-0.8892027048724799,-0.8621253005757541,-0.8428208431035742,-0.7025639053482207,0.13032626798423314,1.2061062879277087,0.7130431322097175,0.1570712171790742,-0.4194584766744449
AOA_-4_GUST_20,0.7838041634047469,0.465813679054399,-0.8695049752357007,-0.8320459922279317,-0.8057111739910168,-0.6654364162327782,0.18388223025069245,1.2221924184207427,0.7080516496175857,0.14713261345180012,-0.4335590270577454
AOA_-4_GUST_20,0.7734930919212721,0.46700875238882994,-0.859223722235332,-0.8164955080034155,-0.7776335661809503,-0.6377276762775645,0.22984502528819728,1.2359127899056503,0.7031348388148173,0.13872213850797566,-0.4431403301381259
AOA_-4_GUST_20,0.7550304341587264,0.4628056137787065,-0.8411620379973621,-0.8037278187008516,-0.7541876192329305,-0.616064704720374,0.2733258274498263,1.2481743615961907,0.6955018978986333,0.1277307453833576,-0.45293171702041124
AOA_-4_GUST_20,0.7393326640990763,0.45704034166225443,-0.8106139954529531,-0.795704600621496,-0.7390931700282262,-0.6005687972661345,0.3161603129234092,1.266401228095428,0.6956678413050372,0.12590463688248882,-0.4523435307928733
AOA_-4_GUST_20,0.7201012568384323,0.4473532652897884,-0.7761690772032263,-0.7994837588211532,-0.7458329046374432,-0.6083044607268443,0.3386380344794557,1.2716389744180578,0.6852091415955907,0.11436820957127984,-0.4597476170578658
AOA_-4_GUST_20,0.693270152894662,0.4326028396868062,-0.7302139655015699,-0.8076145358129093,-0.7635521884022253,-0.6273014201688627,0.3561668303428774,1.2739964762085574,0.6696918578993603,0.09698651397904359,-0.4713831441673353
AOA_-4_GUST_20,0.6632102362603934,0.4143917083709705,-0.6764158749249594,-0.8200358996368976,-0.7886437605751073,-0.656126849941945,0.3709365972494346,1.2752283925061865,0.6519057807469902,0.07751809110451194,-0.4819333467699847
AOA_-4_GUST_20,0.6521100588145665,0.40064328458934767,-0.637308594227938,-0.8501584860124798,-0.8266203102881151,-0.6972031843486298,0.38348991277662486,1.2817137913143708,0.643100107452198,0.07121617537870323,-0.4744223092094589
AOA_-4_GUST_20,0.6638383119619381,0.3938035881390965,-0.6237484401344158,-0.8909910623741283,-0.8707483730358462,-0.7451185348322342,0.39243099814159454,1.2960648314372218,0.6474319175693791,0.08124884194410806,-0.4467398666202412
AOA_-4_GUST_20,0.7036008589299444,0.39466234484174634,-0.6520188473926689,-0.9525517667504815,-0.9373166748358119,-0.8086070268401115,0.3897631848896716,1.3130475674991482,0.6590489165731537,0.10237028626219459,-0.40191239472829865
AOA_-4_GUST_20,0.7773503137333823,0.40704972958228436,-0.7510976054183044,-1.0390539173730498,-1.029878182117441,-0.8937341730440282,0.3765668529071234,1.332754027268636,0.6767707806152267,0.13070328365545938,-0.3471210583642144
AOA_-4_GUST_20,0.8719438868572521,0.42902193212237383,-0.909516751674702,-1.1326138698529977,-1.1293725749788812,-0.9847237058769565,0.35444100160948766,1.3530227661501653,0.695493125590583,0.15856847254208217,-0.2931559560911493
AOA_-4_GUST_20,0.9979103352178087,0.4635799649318644,-1.1306844898838688,-1.2431013727113724,-1.2441148041507386,-1.0946529710670383,0.32267290021341194,1.3734897151569438,0.7153493332842183,0.18743321436624205,-0.2368674507340405
AOA_-4_GUST_20,1.1595371635774263,0.512825128810505,-1.392458836600606,-1.3693193044167966,-1.374896925194938,-1.2097260266815255,0.28781136321608614,1.400186379690278,0.7440074857737884,0.22541467221488148,-0.1701303458633715
AOA_-4_GUST_20,1.3252381299019327,0.5669142252050856,-1.6221566706460036,-1.4851718092945372,-1.4939622898409186,-1.3177358841484312,0.2625733017465549,1.4344573458002932,0.7759599820675094,0.26587259364439086,-0.10386383787942916
AOA_-4_GUST_20,1.493063789032603,0.6248946306173764,-1.8090705895466752,-1.5995604704879995,-1.6110402547312443,-1.4213174357044362,0.24784328086117188,1.4752583572695341,0.812161539112944,0.3072779608046513,-0.04253947004839839
